productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode||||||||||||||||||||||||
HandheldProductDetail|0|14.97|3|FALSE|0|0|1x1xEACH||C0000004067|LLSS Boeket 2250|22.5|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||14.97|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|23.27|3|FALSE|0|0|1x1xEACH||C0000004068|LLSS Boeket 3499|34.99|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||23.27|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.66|3|FALSE|0|0|1x1xEACH||C0000004069|LLSS Plantenbak 099|0.99|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||0.66|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.99|3|FALSE|0|0|1x1xEACH||C0000004070|LLSS Plantenbak 599|5.99|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||3.99|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|14.97|3|FALSE|0|0|1x1xEACH||C0000004071|LLSS Plantenbak 2250|22.5|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||14.97|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|20.11|0|FALSE|0|0|1x1xEACH||C0000004073|D2Gb&DbS Presentatierek 4 fl 1st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||20.11|1|371188||||||||||||||||||||||||
HandheldProductDetail|0|32.23|0|FALSE|0|0|250x1xEACH||C0000004074|D2Gb&DbS Draagkartons 2-4 Bek 250st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.12892|250|371194||||||||||||||||||||||||
HandheldProductDetail|0|27.36|0|FALSE|0|0|1x1xEACH||C0000004075|D2Gb&DbS&SCb Stolp Polycarbonaat 1st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||27.36|1|371207||||||||||||||||||||||||
HandheldProductDetail|0|7.69|0|FALSE|0|0|1x1xEACH||C0000004076|D2Gb&DbS Emmer Wit 17lt 1st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||7.69|1|371211||||||||||||||||||||||||
HandheldProductDetail|0|25.58|0|FALSE|0|0|1x1xEACH||C0000004077|D2Gb&DbS Thermobox Opzet unit|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||25.58|1|371222||||||||||||||||||||||||
HandheldProductDetail|0|7.61|0|FALSE|0|0|1x1xEACH||C0000004078|D2Gb&DbS&SCb Alcohol Temperauurcontrole|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||7.61|1|371231||||||||||||||||||||||||
HandheldProductDetail|0|3.37|0|FALSE|0|0|1x1xEACH||C0000004079|D2Gb&DbS&SCb GN Deksel 1/4 poly|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.37|1|371245||||||||||||||||||||||||
HandheldProductDetail|0|2.88|0|FALSE|0|0|1x1xEACH||C0000004080|D2Gb&DbS&SCb GN Deksel 1/6 poly|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||2.88|1|371246||||||||||||||||||||||||
HandheldProductDetail|0|5.07|0|FALSE|0|0|1x1xEACH||C0000004081|D2Gb&DbS&SCb Bestekbak Grijs 4-vaks|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||5.07|1|371269||||||||||||||||||||||||
HandheldProductDetail|0|15.92|0|FALSE|0|0|1x1xEACH||C0000004082|D2Gb&DbS&SCb Afklopstang|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||15.92|1|371279||||||||||||||||||||||||
HandheldProductDetail|0|67.76|0|FALSE|0|0|1x1xEACH||C0000004085|D2Gb&DbS&SCb Braadpan Rood 67lt|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||67.76|1|371309||||||||||||||||||||||||
HandheldProductDetail|0|20.5|0|FALSE|0|0|24x1xEACH||C0000004090|Wonderboom Bubble Gum|2.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.854166|24|8.00E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.52|0|FALSE|0|0|1x1xEACH||C0000004091|#NAME?|7.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||3.52|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|28.6|21|FALSE|0|0|20x1xEACH||C0000004092|Magnum Double Gold Car Billionaire 85ml|2.99|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.43|20|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|0|FALSE|0|0|1x1xEACH||C0000004093|#NAME?|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.57|0|FALSE|0|0|1x1xEACH||C0000004094|SCb Cha Thee|2.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.57|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.37|0|FALSE|0|0|1x1xEACH||C0000004095|SCb Koffie Medium|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.37|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.36|0|FALSE|0|0|1x1xEACH||C0000004096|SCb Dubbele Espresso|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.36|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.37|0|FALSE|0|0|1x1xEACH||C0000004097|SCb Dubbele Espresso Macchiato|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.37|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.56|0|FALSE|0|0|1x1xEACH||C0000004098|SCb Broodje Gezond Ham|4.75|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.56|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.24|3|FALSE|0|0|1x1xEACH||C0000004101|SCb Briochebol KipsatÃ©|5.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.24|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.55|0|FALSE|0|0|1x1xEACH||C0000004102|SCb Extra Beleg Dubbel|1|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.55|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|34.52|3|FALSE|0|0|45x1xEACH||C0000004103|D2Gb&SCb Focaccia Mediterranea 100g|1.5|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.767111|45|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.05|0|FALSE|0|0|1x1xEACH||C0000004104|SCb Extra Slagroom|0.6|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.05|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.85|3|FALSE|0|0|1x1xEACH||C0000004105|SCb Bowl SatÃ© Ajam|7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.85|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.07|0|FALSE|0|0|4x1xEACH||C0000004106|D2Gb&DbS&SCb Hotdogs 65g|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.07|1|371587||||||||||||||||||||||||
HandheldProductDetail|0|4.43|0|FALSE|0|0|18x1xEACH||C0000004107|D2GbPp&DbS&SCb Bloemtortilla 25cm 70g|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||4.43|1|371588||||||||||||||||||||||||
HandheldProductDetail|0|3.23|0|FALSE|0|0|1x1xEACH||C0000004108|SCb&SCf Mini Pruimtrostomaten 250gr|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.23|1|371594||||||||||||||||||||||||
HandheldProductDetail|0|6.59|0|FALSE|0|0|1x1xEACH||C0000004109|SCb&SCf VG Fruitsalade 1kg|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||6.59|1|371595||||||||||||||||||||||||
HandheldProductDetail|0|10.63|0|FALSE|0|0|1x1xEACH||C0000004110|SCb SA Rijst 5kg|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||10.63|1|371600||||||||||||||||||||||||
HandheldProductDetail|0|2.17|0|FALSE|0|0|1x1xEACH||C0000004111|SCb VG Basilicum 80g|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||2.17|1|371607||||||||||||||||||||||||
HandheldProductDetail|0|14.28|3|FALSE|0|0|1x1xEACH||C0000004112|It's A Present 2095|20.95|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||14.28|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|2.64|3|FALSE|0|0|1x1xEACH||C0000004115|D2Gb&DbS&SCb&SCf Alpro Haverdrink 1l|3.49|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||2.64|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.44|7|FALSE|0|0|1x1xEACH||C0000004116|PHILIPS LAADK USB C TO C|19.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||9.44|1|4.90E+12||||||||||||||||||||||||
HandheldProductDetail|0|16.52|7|FALSE|0|0|1x1xEACH||C0000004117|PHILIPS REISLADER 100-240V|34.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||16.52|1|4.90E+12||||||||||||||||||||||||
HandheldProductDetail|0|8.5|0|FALSE|0|0|1x1xEACH||C0000004118|SCb Earl Grey Thee|9.95|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||8.5|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.48|3|FALSE|0|0|1x1xEACH||C0000004119|-ZONNEBRIL UNI 3ASS 53588144|14.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||6.48|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.19|0|FALSE|0|0|1x1xEACH||C0000004120|D2Gb&DbS Gratis Koffie Recharge Fastned|0.01|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0.19|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|114.08|8|FALSE|0|0|8x1xEACH||C0000004121|D2G&DbS&SCb&SCSs&SC Koffie Espresso 1kg|19.95|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||14.26|8|5.41E+12||||||||||||||||||||||||
HandheldProductDetail|0|19.7|3|FALSE|0|0|10x1xEACH||C0000004122|Ferr Raffaello T8|3.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.97|10|8.00E+12||||||||||||||||||||||||
HandheldProductDetail|0|19.72|3|FALSE|0|0|9x1xEACH||C0000004123|Pringles Wicked Cheesehili 160g Â Â Â Â |5.29|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||2.191111|9|5.05E+12||||||||||||||||||||||||
HandheldProductDetail|0|14.39|28|FALSE|0|0|6x1xEACH||C0000004129|Mentos Gum Vitamins 30st|4.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||2.398333|6|80977056||||||||||||||||||||||||
HandheldProductDetail|0|23.63|3|FALSE|0|0|12x1xEACH||C0000004130|Mentos Pepermuntballen 242g|3.69|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.969166|12|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.78|0|FALSE|0|0|1x1xEACH||C0000004133|#NAME?|6.95|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||4.78|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.98|3|FALSE|0|0|1x1xEACH||C0000004135|D2GbPp Wrap Kip Kerrie|4.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.98|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|8.33|0|FALSE|0|0|1x1xEACH||C0000004136|D2GbPp&D2Gb&SCb Menken Eiersalade 1kg|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||8.33|1|371833||||||||||||||||||||||||
HandheldProductDetail|0|138.14|0|FALSE|0|0|1x1xEACH||C0000004137|SCb&SCf Draagtray 320x220x45mm 225st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||138.14|1|371858||||||||||||||||||||||||
HandheldProductDetail|0|128.26|3|FALSE|0|0|8x1xEACH||C0000004139|Drum Original 60gr|16.6|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||16.0325|8|4.03E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.36|0|FALSE|0|0|1x1xEACH||C0000004143|#NAME?|9.25|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.36|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|0|FALSE|0|0|1x1xEACH||C0000004144|#NAME?|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|0|0|FALSE|0|0|1x1xEACH||C0000004145|Retour Fles -015|0|0|C000000031|HandheldSupplierID|C000000031|||||||||||||||||||||||||||||||0|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.66|3|FALSE|0|0|1x1xEACH||C0000004146|SCb Iced Vanilla Latte|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.66|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|0|FALSE|0|0|1x1xEACH||C0000004147|#NAME?|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|1|3|FALSE|0|0|1x1xEACH||C0000004148|SCb FrappÃ©|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|2.89|3|FALSE|0|0|1x1xEACH||C0000004150|D2Gb Clubsandwich Zalm|6.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.89|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|0|FALSE|0|0|1x1xEACH||C0000004153|-A_Pk Autoweek 9.99|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|49.3|3|FALSE|0|0|85x1xEACH||C0000004154|D2Gb&SCb Rustiek Meergranen 110g|1.5|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.58|85|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|0|FALSE|0|0|1x1xEACH||C0000004155|-A_Terugblik Op Het Ek 2021|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.69|3|FALSE|0|0|12x1xEACH||C0000004157|Fuze Tea Green 0.4L PET|2.6|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.8075|12|5.00E+12||||||||||||||||||||||||
HandheldProductDetail|0|82.45|3|FALSE|0|0|3x1xEACH||C0000004158|Winston Blue Box 92|30|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||27.483333|3|87362794||||||||||||||||||||||||
HandheldProductDetail|0|5.5|0|FALSE|0|0|1x1xEACH||C0000004159|#NAME?|7.99|0|C000000004|HandheldSupplierID|C000000004|HandheldSupplierID|C000000004|HandheldSupplierID|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||5.5|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|12.04|0|FALSE|0|0|1x1xEACH||C0000004162|#NAME?|17.5|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||12.04|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|5.16|0|FALSE|0|0|1x1xEACH||C0000004167|#NAME?|7.5|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||5.16|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|19.13|3|FALSE|0|0|1x1xEACH||C0000004168|Ideal Of Sweden Airpods Case G|29.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||19.13|1|7.34E+12||||||||||||||||||||||||
HandheldProductDetail|0|17.77|3|FALSE|0|0|1x1xEACH||C0000004169|Ideal Of Sweden Iphone Case Ca|29.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||17.77|1|7.34E+12||||||||||||||||||||||||
HandheldProductDetail|0|19.13|3|FALSE|0|0|1x1xEACH||C0000004170|Ideal Of Sweden Airpods Case C|29.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||19.13|1|7.34E+12||||||||||||||||||||||||
HandheldProductDetail|0|17.77|3|FALSE|0|0|1x1xEACH||C0000004171|Ideal Of Sweden Iphone Case J|29.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||17.77|1|7.34E+12||||||||||||||||||||||||
HandheldProductDetail|0|17.77|3|FALSE|0|0|1x1xEACH||C0000004172|Ideal Of Sweden Iphone Case Ca|29.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||17.77|1|7.34E+12||||||||||||||||||||||||
HandheldProductDetail|0|8.94|3|FALSE|0|0|1x1xEACH||C0000004173|Vectone E10 E-Voucher|10|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||8.94|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|38.6|3|FALSE|0|0|1x1xEACH||C0000004174|Vodafone E40 E-Voucher|40|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||38.6|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.85|3|FALSE|0|0|1x1xEACH||C0000004175|Paysafecard E10 E-Voucher|10|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||9.85|1|9.12E+12||||||||||||||||||||||||
HandheldProductDetail|0|13.95|3|FALSE|0|0|1x1xEACH||C0000004176|Douglas E15 E-Gift|15|0|C000000012|HandheldSupplierID|C000000012|||||||||||||||||||||||||||||||13.95|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|18.8|3|FALSE|0|0|1x1xEACH||C0000004177|Klus Cadeau E20 E-Gift|20|0|C000000012|HandheldSupplierID|C000000012|||||||||||||||||||||||||||||||18.8|1|7.43E+12||||||||||||||||||||||||
HandheldProductDetail|0|47.5|3|FALSE|0|0|1x1xEACH||C0000004178|Sony PSN Card E50 E-Gift|50|0|C000000012|HandheldSupplierID|C000000012|||||||||||||||||||||||||||||||47.5|1|4.25E+12||||||||||||||||||||||||
HandheldProductDetail|0|24|3|FALSE|0|0|1x1xEACH||C0000004179|H&M E25 E-Gift|25|0|C000000012|HandheldSupplierID|C000000012|||||||||||||||||||||||||||||||24|1|4.25E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.44|3|FALSE|0|0|1x1xEACH||C0000004180|L-Mobi E10 NL E-Voucher|10|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||9.44|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.43|0|FALSE|0|0|1x1xEACH||C0000004182|-A_Cosmopolitan 4.99|4.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||3.43|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.6|15|FALSE|0|0|12x1xEACH||C0000004183|Shell Air Freshener Fruit Coct|2.3|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.383333|12|7.04E+12||||||||||||||||||||||||
HandheldProductDetail|0|39.7|0|FALSE|0|0|3x1xEACH||C0000004184|Winston Classic 56g|14|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||13.233333|3|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.96|0|FALSE|0|0|1x1xEACH||C0000004185|-A_D Duck Pocket 575 7|5.75|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||3.96|1|9.79E+12||||||||||||||||||||||||
HandheldProductDetail|0|8.6|0|FALSE|0|0|1x1xEACH||C0000004186|-A_Quote Extra 12.5|12.5|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||8.6|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.06|0|FALSE|0|0|1x1xEACH||C0000004189|D2Gc BBQ Burger|6.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||3.06|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6|0|FALSE|0|0|1x1xEACH||C0000004190|-A_Pk Linda. + Jan 8.95 y|8.95|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|4|0|FALSE|0|0|1x1xEACH||C0000004191|-A_Pk Story + Prive 5.25 9|5.25|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||4|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|2.25|0|FALSE|0|0|6x1xEACH||C0000004192|SbSs Teavana Mint 24st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.375|6|365119||||||||||||||||||||||||
HandheldProductDetail|0|6.62|3|FALSE|0|0|1x1xEACH||C0000004195|Fleur van Veen Bloem  9.95|9.95|0|C000000011|HandheldSupplierID|C000000011|||||||||||||||||||||||||||||||6.62|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|11.94|3|FALSE|0|0|1x1xEACH||C0000004196|Fleur van Veen Kerst  17.95|17.95|0|C000000011|HandheldSupplierID|C000000011|||||||||||||||||||||||||||||||11.94|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|5.5|0|FALSE|0|0|1x1xEACH||C0000004197|-A_Quest Vakantieboek 7.99|7.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||5.5|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|29.17|0|FALSE|0|0|2000x1xEACH||C0000004198|Div Twister Handpad Rood 2st|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.014585|2000|7.62E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.03|0|FALSE|0|0|1x1xEACH||C0000004199|Aw Beter (NL8568)|12|0|C000000005|HandheldSupplierID|C000000005|||||||||||||||||||||||||||||||1.03|1|365282||||||||||||||||||||||||
HandheldProductDetail|0|0.96|0|FALSE|0|0|1x1xEACH||C0000004200|Aw Goed (NL8568)|10|0|C000000005|HandheldSupplierID|C000000005|||||||||||||||||||||||||||||||0.96|1|365284||||||||||||||||||||||||
HandheldProductDetail|0|6.61|0|FALSE|0|0|1x1xEACH||C0000004201|Aw Waspas 25 euro|25|0|C000000005|HandheldSupplierID|C000000005|||||||||||||||||||||||||||||||6.61|1|365289||||||||||||||||||||||||
HandheldProductDetail|0|2.85|0|FALSE|0|0|1x1xEACH||C0000004202|#NAME?|5.3|0|C000000022|HandheldSupplierID|C000000022|||||||||||||||||||||||||||||||2.85|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.75|0|FALSE|0|0|1x1xEACH||C0000004203|#NAME?|3.3|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||1.75|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|64.84|13|FALSE|0|0|20x1xEACH||C0000004204|Duracell Plus Power Aa Lr6|7.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||3.242|20|5.00E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.19|0|FALSE|0|0|1x1xEACH||C0000004205|#NAME?|8.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.19|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.87|3|FALSE|0|0|1x1xEACH||C0000004210|-A_Voetbal Seizoengids 999|9.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.87|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|3.25|3|FALSE|0|0|1x1xEACH||C0000004211|P_Krantenbon Volkskrant MaDiWo|3.8|0|C000000022|HandheldSupplierID|C000000022|||||||||||||||||||||||||||||||3.25|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.82|0|FALSE|0|0|1x1xEACH||C0000004214|D2Gb Sundae|2.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.82|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.19|0|FALSE|0|0|1x1xEACH||C0000004215|#NAME?|8.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.19|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|6.19|0|FALSE|0|0|1x1xEACH||C0000004216|-A_Vogue Man 8.99 *|8.99|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||6.19|1|8.72E+12||||||||||||||||||||||||
HandheldProductDetail|0|0.22|0|FALSE|0|0|1x1xEACH||C0000004217|D2Gb Softijs Tulphoorntje|1.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.22|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|1.98|0|FALSE|0|0|1x1xEACH||C0000004218|D2Gb Milkshake Medium|3.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.98|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.78|0|FALSE|0|0|1x1xEACH||C0000004219|#NAME?|6.95|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||4.78|1|9.79E+12||||||||||||||||||||||||
HandheldProductDetail|0|9.12|0|FALSE|0|0|1x1xEACH||C0000004220|-A_Flow Special 13.25 *|13.25|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||9.12|1|8.71E+12||||||||||||||||||||||||
HandheldProductDetail|0|4.09|0|FALSE|0|0|1x1xEACH||C0000004221|#NAME?|5.95|0|C000000004|HandheldSupplierID|C000000004|||||||||||||||||||||||||||||||4.09|1|8.71E+12||||||||||||||||||||||||
